item,itemLabel,itemDescription,sitelinks
http://www.wikidata.org/entity/Q108894092,Feni Dwi Jayaningrum,Indonesian politician (born 1968 in Jakarta),0
http://www.wikidata.org/entity/Q108894129,Sigismond Bharata Wisnuwardhana Notodipuro,Indonesian politician (born 1969 in Jakarta),0
http://www.wikidata.org/entity/Q108894130,Mariana Harahap,Indonesian politician (born 1959),0
http://www.wikidata.org/entity/Q108894133,Vega Naswifina,Indonesian politician (born 1986),0
http://www.wikidata.org/entity/Q108894157,Indra Guru Roosmono,Indonesian politician (born 1979 in Jakarta),0
http://www.wikidata.org/entity/Q108894163,Annissa Amazia Cassandra,Indonesian politician (born 1988 in Jakarta),0
http://www.wikidata.org/entity/Q108894231,Heru Purwoko,Indonesian politician (born 1982 in Jakarta),0
http://www.wikidata.org/entity/Q108894234,Agung Budiarto,Indonesian politician (born in Jakarta),0
http://www.wikidata.org/entity/Q108894236,Supandi R. Sugondo,Indonesian politician (born 1964 in Jakarta),0
http://www.wikidata.org/entity/Q108894241,Singgih Darjo Atmadja,Indonesian politician (born 1973 in Jakarta),0
http://www.wikidata.org/entity/Q108894242,Djoko Baskara Setiawan Basuki,Indonesian politician (born 1972 in Jakarta),0
http://www.wikidata.org/entity/Q108894244,Mia Khuzaimiah,Indonesian politician (born 1989 in Jakarta),0
http://www.wikidata.org/entity/Q108894266,Dwi Yanuas Didi,Indonesian politician (born 1958 in Jakarta),0
http://www.wikidata.org/entity/Q108894276,Maryani Rosalina,Indonesian politician (born 1991 in Jakarta),0
http://www.wikidata.org/entity/Q108894304,Ady Muzadi,Indonesian politician (born 1977),0
http://www.wikidata.org/entity/Q108894313,Abdul Aziz Muslim,Indonesian politician (born 1966 in Jakarta),0
http://www.wikidata.org/entity/Q108894317,Muswhida,Indonesian politician (born 1969 in Jakarta),0
http://www.wikidata.org/entity/Q108894336,Sapto Waluyo,Indonesian politician (born 1965 in Jakarta),0
http://www.wikidata.org/entity/Q108894343,Ida Ria Simamora,Indonesian politician (born 1959),0
http://www.wikidata.org/entity/Q108894349,Wiesma Mara Rangga,Indonesian politician (born 1989 in Jakarta),0
http://www.wikidata.org/entity/Q108894355,Nurfadilah,Indonesian politician (born 1967 in Jakarta),0
http://www.wikidata.org/entity/Q108894359,Hutabarat,Indonesian politician (born 1960 in Jakarta),0
http://www.wikidata.org/entity/Q108894361,C. Rm Soedhiro,Indonesian politician (born 1948 in Jakarta),0
http://www.wikidata.org/entity/Q108894380,Susilawati,Indonesian politician (born 1983 in Jakarta),0
http://www.wikidata.org/entity/Q19728897,Maria Dwi Permata,Penyanyi,0
http://www.wikidata.org/entity/Q67198065,Iramsjah Ade Mochtar,dosen,0
http://www.wikidata.org/entity/Q108889241,Hanni Sarihati Siregar,Indonesian politician (born 1976),0
http://www.wikidata.org/entity/Q108889676,Ali Husin Nasution,Indonesian politician (born 1965 in Padang Sidempuan),0
http://www.wikidata.org/entity/Q108893335,Merphin Panjaitan,Indonesian politician (born 1948 in Padang Sidempuan),0
http://www.wikidata.org/entity/Q108901356,Eka Syamsiah Hidayah Nst,Indonesian politician (born in Padang Sidempuan),0
http://www.wikidata.org/entity/Q108901510,Dewi Silvanna,Indonesian politician (born 1982 in Medan),0
http://www.wikidata.org/entity/Q108901532,Abadi Parulian Hutagalung,Indonesian politician (born 1952),0
http://www.wikidata.org/entity/Q108901563,Chairiyah,Indonesian politician (born 1975 in Medan),0
http://www.wikidata.org/entity/Q108901850,Endang Rudiatin,Indonesian politician (born 1969 in Medan),0
http://www.wikidata.org/entity/Q108902002,Moch. Syaelani,Indonesian politician (born 1967 in Medan),0
http://www.wikidata.org/entity/Q108902013,Rambun Sumardi,Indonesian politician (born 1965 in Medan),0
http://www.wikidata.org/entity/Q108902695,Hendrik Kawilarang Luntungan,Indonesian politician (born 1975 in Medan),0
http://www.wikidata.org/entity/Q108902728,Rosalina Irham,Indonesian politician (born 1963 in Medan),0
http://www.wikidata.org/entity/Q108902972,Sri Tamara,Indonesian politician (born 1965 in Medan),0
http://www.wikidata.org/entity/Q110813591,Sabrina Chairunnisa,guest on Deddy Corbuzier Podcast,0
http://www.wikidata.org/entity/Q114407396,Rudolf Paehlig,civil servant,0
http://www.wikidata.org/entity/Q60403357,Dwiki Eka Ramadhan,figure skater,0
http://www.wikidata.org/entity/Q63379724,Sharon Crandall,actress,0
http://www.wikidata.org/entity/Q65178488,Margot Elizabeth de Jager,,0
http://www.wikidata.org/entity/Q65204606,Azka Corbuzier,"YouTuber asal Indonesia, anak Deddy Corbuzier",0
http://www.wikidata.org/entity/Q106542290,Poeti Siti Sjahrizad,,0
http://www.wikidata.org/entity/Q108893509,Juslidar,Indonesian politician (born 1945 in Padang),0
http://www.wikidata.org/entity/Q108893604,Diarson Lubis,Indonesian politician (born 1969),0
http://www.wikidata.org/entity/Q108894002,Maiza Amin,Indonesian politician (born 1946),0
http://www.wikidata.org/entity/Q108894267,Nusirwan. Se,Indonesian politician (born 1964),0
http://www.wikidata.org/entity/Q108894718,Tintin Indrawati,Indonesian politician (born 1968 in Padang),0
http://www.wikidata.org/entity/Q108894859,Hawelly E. Bachtiar,Indonesian politician (born 1961 in Padang),0
http://www.wikidata.org/entity/Q108894942,Harmon,Indonesian politician (born 1966 in Padang),0
http://www.wikidata.org/entity/Q108895476,Aslinda Elisa,Indonesian politician (born 1960 in Padang),0
http://www.wikidata.org/entity/Q108896639,Dina Hidayana,politikus Indonesia,0
http://www.wikidata.org/entity/Q108901383,Undrizon,Indonesian politician (born 1972 in Padang),0
http://www.wikidata.org/entity/Q108901385,Azhar Latif,Indonesian politician (born 1962 in Padang),0
http://www.wikidata.org/entity/Q108901396,Endang Irzal Akt,Indonesian politician (born 1957 in Padang),0
http://www.wikidata.org/entity/Q108901399,Abdul Khalis Razak,Indonesian politician (born 1954),0
http://www.wikidata.org/entity/Q108901402,Yustina,Indonesian politician (born 1967 in Padang),0
http://www.wikidata.org/entity/Q108901436,Janzi Sofyan,Indonesian politician (born 1958 in Padang),0
http://www.wikidata.org/entity/Q108901499,Malidu Ahmad,Indonesian politician (born 1952 in Padang),0
http://www.wikidata.org/entity/Q108901565,Syofyan Saad,Indonesian politician (born in Padang),0
http://www.wikidata.org/entity/Q108901674,Amrizal,Indonesian politician (born 1964 in Padang),0
http://www.wikidata.org/entity/Q108901817,R.A. Dyanisa Wahyu Ningrum,Indonesian politician (born 1990 in Padang),0
http://www.wikidata.org/entity/Q108902017,Hermawi F. Taslim,Indonesian politician (born 1961 in Padang),0
http://www.wikidata.org/entity/Q108902967,Zulfahmi Burhan,Indonesian politician (born 1958),0
http://www.wikidata.org/entity/Q110289471,Otto Johan Louis Hubeler,Military officer,0
http://www.wikidata.org/entity/Q112405523,Soetan Mahroezar,adik Sutan Sjahrir,0
http://www.wikidata.org/entity/Q112961392,Aminuddin Rasyad,guru besar ilmu pendidikan UIN Syarif Hidayatullah Jakarta,0
http://www.wikidata.org/entity/Q25467451,Raja Sion Naiambaton Simbolon,,0
http://www.wikidata.org/entity/Q28723799,Tyara Rafanaura,,0
http://www.wikidata.org/entity/Q29560334,Cary Markerink,Dutch photographer,0
http://www.wikidata.org/entity/Q51320715,Elise Diederika Geretta Soeters,,0
http://www.wikidata.org/entity/Q76741596,Roos van der Mast,dosen,0
http://www.wikidata.org/entity/Q12499818,Nadia Vega,pemeran perempuan asal Indonesia,0
http://www.wikidata.org/entity/Q69806723,M. Lucky Andres Apriyanda,badminton player,0
http://www.wikidata.org/entity/Q108889647,Dian Novita,Indonesian politician (born 1974 in Pekanbaru),0
http://www.wikidata.org/entity/Q108889651,Aguswanti L.,Indonesian politician (born 1976 in Pekanbaru),0
http://www.wikidata.org/entity/Q108889659,Infa Wilindaya,Indonesian politician (born 1988 in Pekanbaru),0
http://www.wikidata.org/entity/Q108889678,Sumardany Zirnata,Indonesian politician (born 1982 in Pekanbaru),0
http://www.wikidata.org/entity/Q108889680,Muhammad Tonas,Indonesian politician (born 1967),0
http://www.wikidata.org/entity/Q108889706,Eva,Indonesian politician (born 1967 in Pekanbaru),0
http://www.wikidata.org/entity/Q108889708,Adi Sukemi,Indonesian politician (born 1977),0
http://www.wikidata.org/entity/Q108889709,Ririn Handayani,Indonesian politician (born 1976 in Pekanbaru),0
http://www.wikidata.org/entity/Q108889713,Ahmad Saukinur,Indonesian politician (born 1986 in Pekanbaru),0
http://www.wikidata.org/entity/Q108889715,Hasniati,"Indonesian politician (born 1978 in Riau, Kampar)",0
http://www.wikidata.org/entity/Q108889723,Husna,Indonesian politician (born 1973 in Pekanbaru),0
http://www.wikidata.org/entity/Q108889730,Muhammad Gazali,Indonesian politician (born 1967 in Pekanbaru),0
http://www.wikidata.org/entity/Q108889738,Nasrun Effendi,Indonesian politician (born 1953 in Pekanbaru),0
http://www.wikidata.org/entity/Q108889748,Hendra Masdarta,Indonesian politician (born 1969 in Pekanbaru),0
http://www.wikidata.org/entity/Q108890438,Adlan Adonis,Indonesian politician (born 1962 in Pekanbaru),0
http://www.wikidata.org/entity/Q108894161,Feby Bonaparte,Indonesian politician (born 1981 in Pekanbaru),0
http://www.wikidata.org/entity/Q108894792,Ira Novita,Indonesian politician (born 1971 in Pekanbaru),0
http://www.wikidata.org/entity/Q108901403,Nurhasyim,Indonesian politician (born 1947 in Pekanbaru),0
http://www.wikidata.org/entity/Q108901404,Sri Wahyuni A. Kadir Abbas,Indonesian politician (born 1969 in Pekanbaru),0
http://www.wikidata.org/entity/Q108901433,Azis Zaenal,Indonesian politician (born 1950),0
http://www.wikidata.org/entity/Q108901671,Fitriana Novita Darnadi,Indonesian politician (born 1976 in Pekanbaru),0
http://www.wikidata.org/entity/Q108901754,Wonni Fredi,Indonesian politician (born 1968 in Pekanbaru),0
http://www.wikidata.org/entity/Q112862538,Khadijah Ali,tokoh pendidikan Riau,0
http://www.wikidata.org/entity/Q18421386,Edhie Prabowo,politikus,0
http://www.wikidata.org/entity/Q96987355,Renny Astuti,politikus wanita asal Indonesia,0
http://www.wikidata.org/entity/Q97590575,Erwin Singajuru,Indonesian politician,0
http://www.wikidata.org/entity/Q108889839,Lies Santi Gasela,Indonesian politician (born 1975),0
http://www.wikidata.org/entity/Q108889905,Bambang Irawan,Indonesian politician (born 1979 in Lubuk Linggau),0
http://www.wikidata.org/entity/Q108890035,Safiuddin,Indonesian politician (born 1962 in Lubuk Linggau),0
http://www.wikidata.org/entity/Q108890162,Aryanto Munawar,Indonesian politician (born 1966 in Lubuk Linggau),0
http://www.wikidata.org/entity/Q108891123,Damhuri,Indonesian politician (born 1957 in Pagaralam),0
http://www.wikidata.org/entity/Q108893504,Jalaluddin Alham,Indonesian politician (born 1971 in Lubuk Linggau),0
http://www.wikidata.org/entity/Q108893699,Antori Dasihan,Indonesian politician (born 1967 in Lubuk Linggau),0
http://www.wikidata.org/entity/Q108895067,Junaidi Elvis,Indonesian politician (born 1963),0
http://www.wikidata.org/entity/Q83286648,P.S. Gransberg,photographer,0
http://www.wikidata.org/entity/Q95236114,Husen Ciawi,,0
http://www.wikidata.org/entity/Q105901509,David Tjokrorahardjo,child of Soetekdjo Tjokrorahardjo and Lanny Riady,0
http://www.wikidata.org/entity/Q107551651,L. Overlack-van Druten,,0
http://www.wikidata.org/entity/Q108888562,Erwin Siregar,Indonesian politician (born 1958),0
http://www.wikidata.org/entity/Q108888606,Riznayani,Indonesian politician (born 1959 in Medan),0
http://www.wikidata.org/entity/Q108888822,Andi Hs,Indonesian politician (born 1970 in Medan),0
http://www.wikidata.org/entity/Q108888831,Evi Susanti,Indonesian politician (born in Medan),0
http://www.wikidata.org/entity/Q108888978,Yenni Fatmawati,Indonesian politician (born in Medan),0
http://www.wikidata.org/entity/Q108889008,Mirnawati,Indonesian politician (born in Medan),0
http://www.wikidata.org/entity/Q108889009,Yudha Johansyah,Indonesian politician (born 1979 in Medan),0
http://www.wikidata.org/entity/Q108889021,Ferry Soraya,Indonesian politician (born in Medan),0
http://www.wikidata.org/entity/Q108889032,Siar Anggretta Siagian,Indonesian politician (born in Medan),0
http://www.wikidata.org/entity/Q108889034,Irham,Indonesian politician (born 1975 in Medan),0
http://www.wikidata.org/entity/Q108889035,Tjut Dhien Syafina,Indonesian politician (born in Medan),0
http://www.wikidata.org/entity/Q108889038,Datuq Adil Freddy Haberman,Indonesian politician (born 1968 in Medan),0
http://www.wikidata.org/entity/Q108889043,Ahmad Husin Siregar,Indonesian politician (born 1970 in Medan),0
http://www.wikidata.org/entity/Q108889047,Hardi Mulyono,Indonesian politician (born 1963 in Medan),0
http://www.wikidata.org/entity/Q108889048,Hasan Husaeri,Indonesian politician (born 1964),0
http://www.wikidata.org/entity/Q108889056,Ahmad Sani,Indonesian politician (born 1971),0
http://www.wikidata.org/entity/Q108889058,Khairul Imam,Indonesian politician (born 1990 in Medan),0
http://www.wikidata.org/entity/Q108889059,Nurmayani,Indonesian politician (born 1974 in Medan),0
http://www.wikidata.org/entity/Q108889060,Ade Irfan Pulungan,Indonesian politician (born 1974 in Medan),0
http://www.wikidata.org/entity/Q108889062,Zulhujjain Al Adyan Rangkuti,Indonesian politician (born 1983 in Medan),0
http://www.wikidata.org/entity/Q108889067,Hermansyah Alam,Indonesian politician (born 1965 in Medan),0
http://www.wikidata.org/entity/Q108889088,Qurrota Aini Rangkuti,Indonesian politician (born 1983 in Medan),0
http://www.wikidata.org/entity/Q108889097,Evi Risna Yanti,Indonesian politician (born in Medan),0
http://www.wikidata.org/entity/Q108889100,Mardiani Nasution,Indonesian politician (born in Medan),0
http://www.wikidata.org/entity/Q108889102,Dhiyatul Hayati,Indonesian politician (born in Medan),0
http://www.wikidata.org/entity/Q108889103,Fitria Ramadhani S. Pane,Indonesian politician (born in Medan),0
http://www.wikidata.org/entity/Q108889106,Widia Astuty,Indonesian politician (born 1977 in Medan),0
http://www.wikidata.org/entity/Q108889107,Subur Sembiring,Indonesian politician (born 1964 in Medan),0
http://www.wikidata.org/entity/Q108889123,Bustinursyah,Indonesian politician (born 1959 in Medan),0
http://www.wikidata.org/entity/Q108889125,Siti Amina,Indonesian politician (born 1967 in Medan),0
http://www.wikidata.org/entity/Q108889127,Wizdan Fauran,Indonesian politician (born 1976 in Medan),0
http://www.wikidata.org/entity/Q108889131,Lidya Octaviana Sianipar,Indonesian politician (born in Medan),0
http://www.wikidata.org/entity/Q108889141,Abdullah Rasyid,Indonesian politician (born 1969 in Medan),0
http://www.wikidata.org/entity/Q108889143,Rasida Siregar,politikus Indonesia,0
http://www.wikidata.org/entity/Q108889144,Rusmin Lawin,Indonesian politician (born 1971),0
http://www.wikidata.org/entity/Q108889145,Mahyuzar Masri,Indonesian politician (born 1966 in Medan),0
http://www.wikidata.org/entity/Q108889146,Yufika Al Sandra,politikus Indonesia,0
http://www.wikidata.org/entity/Q108889149,Nurmala Manurung,Indonesian politician (born 1951 in Medan),0
http://www.wikidata.org/entity/Q108889150,Rm. Adi Zulham,Indonesian politician (born 1961 in Medan),0
http://www.wikidata.org/entity/Q108889151,Ruslim,Indonesian politician (born 1963 in Medan),0
http://www.wikidata.org/entity/Q108889157,Edward Sihombing,Indonesian politician (born 1964 in Medan),0
http://www.wikidata.org/entity/Q108889162,Rohana Sianipar Herutomo,Indonesian politician (born 1965 in Medan),0
http://www.wikidata.org/entity/Q108889166,Zulfida Rangkuti,Indonesian politician (born 1961),0
http://www.wikidata.org/entity/Q108889171,Muhamad Ichwan Husein Nasution,Indonesian politician (born 1970 in Medan),0
http://www.wikidata.org/entity/Q108889187,Zaini Musa Lubis,Indonesian politician (born 1958),0
http://www.wikidata.org/entity/Q108889189,Fadli Nasution,Indonesian politician (born 1979 in Medan),0
http://www.wikidata.org/entity/Q108889190,Wahyuni Siregar,Indonesian politician (born 1965 in Medan),0
http://www.wikidata.org/entity/Q108889200,Lita Sahrawani Hasibuan,Indonesian politician (born 1982 in Medan),0
http://www.wikidata.org/entity/Q108889232,Mulkan S Nasution,Indonesian politician (born 1956),0
http://www.wikidata.org/entity/Q108889257,Melati Sinaga,Indonesian politician (born in Medan),0
http://www.wikidata.org/entity/Q108889298,Solahuddin,Indonesian politician (born 1969 in Medan),0
http://www.wikidata.org/entity/Q108889300,Nurmaeni Daulay,Indonesian politician (born 1969 in Medan),0
http://www.wikidata.org/entity/Q108889305,Efendy Naibaho,Indonesian politician (born 1955),0
http://www.wikidata.org/entity/Q108889322,Sahat Tumanggor,Indonesian politician (born 1957 in Medan),0
http://www.wikidata.org/entity/Q108889327,Haghia Sophia Lubis,Indonesian politician (born 1982 in Medan),0
http://www.wikidata.org/entity/Q108889330,Muhammad Syarifuddin,Indonesian politician (born 1962 in Medan),0
http://www.wikidata.org/entity/Q108889335,Sumandi Widjaja,Indonesian politician (born 1957 in Medan),0
http://www.wikidata.org/entity/Q108889362,Ahmad Fitriadi Munar Eng,Indonesian politician (born 1975 in Medan),0
