item,itemLabel
http://www.wikidata.org/entity/Q389504,Sigynnae
http://www.wikidata.org/entity/Q393529,aghory
http://www.wikidata.org/entity/Q393779,Suku Samogitia
http://www.wikidata.org/entity/Q394067,European people
http://www.wikidata.org/entity/Q397903,Aguano people
http://www.wikidata.org/entity/Q397948,Aguaruna people
http://www.wikidata.org/entity/Q399842,Ahafo people
http://www.wikidata.org/entity/Q401964,Eloyi people
http://www.wikidata.org/entity/Q402392,Suku Ahom
http://www.wikidata.org/entity/Q402515,Chaoui people
http://www.wikidata.org/entity/Q402525,Cape Coloureds
http://www.wikidata.org/entity/Q402913,Suku Bengali
http://www.wikidata.org/entity/Q403034,Idoma people
http://www.wikidata.org/entity/Q403656,Baganda
http://www.wikidata.org/entity/Q405435,Aimak
http://www.wikidata.org/entity/Q405487,Orang Makau
http://www.wikidata.org/entity/Q406336,Suku Aiolia
http://www.wikidata.org/entity/Q410266,Ait Ouriaghel
http://www.wikidata.org/entity/Q415054,Acadians
http://www.wikidata.org/entity/Q415693,Akan people
http://www.wikidata.org/entity/Q417101,Akebu people
http://www.wikidata.org/entity/Q417628,Akha
http://www.wikidata.org/entity/Q417996,Attie people
http://www.wikidata.org/entity/Q418389,Akyem
http://www.wikidata.org/entity/Q418708,Telugu
http://www.wikidata.org/entity/Q420612,Q420612
http://www.wikidata.org/entity/Q420651,Kposo people
http://www.wikidata.org/entity/Q423669,Aku people
http://www.wikidata.org/entity/Q423752,Akuntsu people
http://www.wikidata.org/entity/Q423803,Konghu
http://www.wikidata.org/entity/Q424129,Daftar suku bangsa di Papua
http://www.wikidata.org/entity/Q424356,Akwamu
http://www.wikidata.org/entity/Q424366,Akuapem
http://www.wikidata.org/entity/Q426724,Coree
http://www.wikidata.org/entity/Q427036,Tigray-Tigrinya
http://www.wikidata.org/entity/Q427838,Suku Dayak Kadazan
http://www.wikidata.org/entity/Q428575,Yaqui
http://www.wikidata.org/entity/Q429709,Saek people
http://www.wikidata.org/entity/Q429921,Tarahumara
http://www.wikidata.org/entity/Q431164,Arab Kristen
http://www.wikidata.org/entity/Q432324,Pataxó
http://www.wikidata.org/entity/Q438374,Banyarwanda
http://www.wikidata.org/entity/Q440410,Layap
http://www.wikidata.org/entity/Q444641,Dulaim
http://www.wikidata.org/entity/Q445190,Q445190
http://www.wikidata.org/entity/Q445485,maroons
http://www.wikidata.org/entity/Q448649,Beidane
http://www.wikidata.org/entity/Q450252,Alyawarre
http://www.wikidata.org/entity/Q456087,East Frisians
http://www.wikidata.org/entity/Q457341,Suku Ashanti
http://www.wikidata.org/entity/Q458444,Jerman Bukovina
http://www.wikidata.org/entity/Q459098,Ambrones
http://www.wikidata.org/entity/Q459387,Suku Khoisan
http://www.wikidata.org/entity/Q460091,Mbundu people
http://www.wikidata.org/entity/Q460910,Babungo people
http://www.wikidata.org/entity/Q461282,Suku Yi
http://www.wikidata.org/entity/Q464237,Amhara people
http://www.wikidata.org/entity/Q464529,Rohingya
http://www.wikidata.org/entity/Q465864,Androscoggin people
http://www.wikidata.org/entity/Q466237,Pied-Noir
http://www.wikidata.org/entity/Q466624,Bosporus Germans
http://www.wikidata.org/entity/Q467790,Orang Mansi
http://www.wikidata.org/entity/Q467985,Yuezhi
http://www.wikidata.org/entity/Q469518,Q469518
http://www.wikidata.org/entity/Q470003,Poles in Germany
http://www.wikidata.org/entity/Q471671,Tabom people
http://www.wikidata.org/entity/Q472597,Matumbi people
http://www.wikidata.org/entity/Q472834,Suku Thai
http://www.wikidata.org/entity/Q473959,Tollensians
http://www.wikidata.org/entity/Q474202,Seminole
http://www.wikidata.org/entity/Q475951,Suku Kelabit
http://www.wikidata.org/entity/Q476030,Orang Khanty
http://www.wikidata.org/entity/Q476393,Suku Murut
http://www.wikidata.org/entity/Q476397,Dayak Bidayuh
http://www.wikidata.org/entity/Q476550,Suku Hani
http://www.wikidata.org/entity/Q476579,Q476579
http://www.wikidata.org/entity/Q478236,Y Wladfa
http://www.wikidata.org/entity/Q478289,Jews in Hungary
http://www.wikidata.org/entity/Q479977,Hungarians in Germany
http://www.wikidata.org/entity/Q480290,Abipón
http://www.wikidata.org/entity/Q481161,Italians in Germany
http://www.wikidata.org/entity/Q482942,Bangsa Azerbaijan
http://www.wikidata.org/entity/Q483047,Uzbek
http://www.wikidata.org/entity/Q483505,Bangsa Tajik
http://www.wikidata.org/entity/Q483569,Belarusians
http://www.wikidata.org/entity/Q484206,Bangsa Persia
http://www.wikidata.org/entity/Q484472,Turkmen
http://www.wikidata.org/entity/Q484479,Bangsa Kirgiz
http://www.wikidata.org/entity/Q485010,Suku Ingush
http://www.wikidata.org/entity/Q485150,Bangsa Rumania
http://www.wikidata.org/entity/Q485273,Ik people
http://www.wikidata.org/entity/Q485348,Bashkir
http://www.wikidata.org/entity/Q485732,Suku Quraisy
http://www.wikidata.org/entity/Q486316,Yakut
http://www.wikidata.org/entity/Q486643,Tillamook
http://www.wikidata.org/entity/Q486969,Kurpie
http://www.wikidata.org/entity/Q487749,St'at'imc people
http://www.wikidata.org/entity/Q487759,Mattaponi
http://www.wikidata.org/entity/Q487795,Goshute
http://www.wikidata.org/entity/Q487796,Bangsa Moldova
http://www.wikidata.org/entity/Q487902,Songhai
http://www.wikidata.org/entity/Q487908,Osci
http://www.wikidata.org/entity/Q488406,Sadlermiut
http://www.wikidata.org/entity/Q488581,Koreans in Vietnam
http://www.wikidata.org/entity/Q488790,Guugu Yimithirr people
http://www.wikidata.org/entity/Q489519,Sitones
http://www.wikidata.org/entity/Q489924,Kaska people
http://www.wikidata.org/entity/Q489936,Suku Andaman
http://www.wikidata.org/entity/Q490977,Nicoleño
http://www.wikidata.org/entity/Q491693,Shasta people
http://www.wikidata.org/entity/Q491706,Atikamekw people
http://www.wikidata.org/entity/Q491709,Spokane
http://www.wikidata.org/entity/Q491721,Duwamish
http://www.wikidata.org/entity/Q491747,Umatilla
http://www.wikidata.org/entity/Q491755,Suku Coeur d'Alene
http://www.wikidata.org/entity/Q492150,Nakoda
http://www.wikidata.org/entity/Q492686,Masovians
http://www.wikidata.org/entity/Q494462,Oghuz Turk
http://www.wikidata.org/entity/Q494691,Cayuse people
http://www.wikidata.org/entity/Q494699,Coushatta
http://www.wikidata.org/entity/Q495519,Koreans in the Philippines
http://www.wikidata.org/entity/Q495751,Mi'kmaq
http://www.wikidata.org/entity/Q495753,Naskapi
http://www.wikidata.org/entity/Q495760,Chilcotin people
http://www.wikidata.org/entity/Q495767,Tagish
http://www.wikidata.org/entity/Q495910,Dilling people
http://www.wikidata.org/entity/Q497568,Innu people
http://www.wikidata.org/entity/Q498640,Creole
http://www.wikidata.org/entity/Q498844,Klamath people
http://www.wikidata.org/entity/Q499687,Alabama people
http://www.wikidata.org/entity/Q500272,Samnit
http://www.wikidata.org/entity/Q500822,Nambiar
http://www.wikidata.org/entity/Q501099,Orang Udi
http://www.wikidata.org/entity/Q501732,Dominican Republic immigration to Puerto Rico
http://www.wikidata.org/entity/Q501837,Mizrahi
http://www.wikidata.org/entity/Q502426,Mundang
http://www.wikidata.org/entity/Q502474,Baining people
http://www.wikidata.org/entity/Q503083,Suku Ket
http://www.wikidata.org/entity/Q503333,Hidatsa people
http://www.wikidata.org/entity/Q503963,Suku Bamar
http://www.wikidata.org/entity/Q504221,Llacuash
http://www.wikidata.org/entity/Q504230,Puruhá
http://www.wikidata.org/entity/Q504574,Suku Nanai
http://www.wikidata.org/entity/Q504685,Bangsa Bambara
http://www.wikidata.org/entity/Q508194,Orang Lor
http://www.wikidata.org/entity/Q508292,Afro-Peruvian
http://www.wikidata.org/entity/Q509276,Zoque people
http://www.wikidata.org/entity/Q509590,Orang Korsika
http://www.wikidata.org/entity/Q510023,Paiute
http://www.wikidata.org/entity/Q510032,Gros Ventre people
http://www.wikidata.org/entity/Q510048,Suku Mandan
http://www.wikidata.org/entity/Q510403,Croats of Hungary
http://www.wikidata.org/entity/Q512355,Tzeltal people
http://www.wikidata.org/entity/Q512665,Nukak
http://www.wikidata.org/entity/Q515119,Bosniaks in Hungary
http://www.wikidata.org/entity/Q517860,Okiek people
http://www.wikidata.org/entity/Q518188,Czech Americans
http://www.wikidata.org/entity/Q519301,Tahamí people
http://www.wikidata.org/entity/Q520663,Orang Jerman di Hongaria
http://www.wikidata.org/entity/Q521062,Suku Khmu
http://www.wikidata.org/entity/Q521547,Toubou
http://www.wikidata.org/entity/Q523711,Q523711
http://www.wikidata.org/entity/Q524007,Bangsa Newar
http://www.wikidata.org/entity/Q524508,Madjars
http://www.wikidata.org/entity/Q525008,Orang Tionghoa di Spanyol
http://www.wikidata.org/entity/Q527478,Charrúa people
http://www.wikidata.org/entity/Q528981,Suku Ijaw
http://www.wikidata.org/entity/Q532916,Garo
http://www.wikidata.org/entity/Q533226,Greeks in Albania
http://www.wikidata.org/entity/Q534134,Tumbuka people
http://www.wikidata.org/entity/Q536116,Odawa
http://www.wikidata.org/entity/Q536129,Tlingit
http://www.wikidata.org/entity/Q537784,Nuu-chah-nulth people
http://www.wikidata.org/entity/Q538007,Ossetians in Turkey
http://www.wikidata.org/entity/Q539051,Bangsa Yunani
http://www.wikidata.org/entity/Q540367,Gottscheer
http://www.wikidata.org/entity/Q541421,Saulteaux
http://www.wikidata.org/entity/Q541508,Anglo-Normans
http://www.wikidata.org/entity/Q541660,German Angolans
http://www.wikidata.org/entity/Q541788,Nipmuc
http://www.wikidata.org/entity/Q542131,Poles in France
http://www.wikidata.org/entity/Q543386,Oglala Lakota
http://www.wikidata.org/entity/Q544329,Cibarci
http://www.wikidata.org/entity/Q545115,Albanians in North Macedonia
http://www.wikidata.org/entity/Q545219,Panará people
http://www.wikidata.org/entity/Q547748,Cahuilla people
http://www.wikidata.org/entity/Q548284,Animere people
http://www.wikidata.org/entity/Q549990,Thyssagetae
http://www.wikidata.org/entity/Q552605,Akhvakh people
http://www.wikidata.org/entity/Q553003,Kessinia
http://www.wikidata.org/entity/Q557936,Anmatyerre
http://www.wikidata.org/entity/Q561041,German diaspora
http://www.wikidata.org/entity/Q566785,Serbs in Germany
http://www.wikidata.org/entity/Q568625,Bitterroot Salish
http://www.wikidata.org/entity/Q569237,Huilliche
http://www.wikidata.org/entity/Q570632,Antaifasy
http://www.wikidata.org/entity/Q571942,Russian Mennonite
http://www.wikidata.org/entity/Q572484,Yaminawá people
http://www.wikidata.org/entity/Q572665,Kanuri people
http://www.wikidata.org/entity/Q574548,Bedouin Negev
http://www.wikidata.org/entity/Q576065,Makedonia Kuno
http://www.wikidata.org/entity/Q576523,Clatsop people
http://www.wikidata.org/entity/Q577316,Ndyuka people
http://www.wikidata.org/entity/Q577576,Suku Sotho
http://www.wikidata.org/entity/Q578475,Wodaabe
http://www.wikidata.org/entity/Q579014,Rutuli
http://www.wikidata.org/entity/Q579080,Iranian Georgians
http://www.wikidata.org/entity/Q579104,Korean Australian
http://www.wikidata.org/entity/Q579597,Narungga
http://www.wikidata.org/entity/Q580659,Yaghan
http://www.wikidata.org/entity/Q584046,Q584046
http://www.wikidata.org/entity/Q584462,Bats people
http://www.wikidata.org/entity/Q585361,Serer-Ndut people
http://www.wikidata.org/entity/Q587300,Hup people
http://www.wikidata.org/entity/Q588574,Suku Tujia
http://www.wikidata.org/entity/Q588779,Bongo people
http://www.wikidata.org/entity/Q589322,Sanpoil tribe
http://www.wikidata.org/entity/Q589718,Yukpa people
http://www.wikidata.org/entity/Q589858,Taurisci
http://www.wikidata.org/entity/Q591964,Bunjevci
http://www.wikidata.org/entity/Q592821,Dagbamba
http://www.wikidata.org/entity/Q596895,Matyó
http://www.wikidata.org/entity/Q598406,Ohlone
http://www.wikidata.org/entity/Q599856,Guatuso people
http://www.wikidata.org/entity/Q602219,Neapolitani
http://www.wikidata.org/entity/Q602700,Orang Hongaria di Slowakia
http://www.wikidata.org/entity/Q602958,Luvale people
http://www.wikidata.org/entity/Q603267,Suku Shirazi
http://www.wikidata.org/entity/Q603588,Massylii
http://www.wikidata.org/entity/Q604807,Polish Venezuelans
http://www.wikidata.org/entity/Q605843,Friulians
http://www.wikidata.org/entity/Q606377,Suku Itza
http://www.wikidata.org/entity/Q606616,mercheros
http://www.wikidata.org/entity/Q607289,Corsi
http://www.wikidata.org/entity/Q607558,Yanesha people
http://www.wikidata.org/entity/Q607785,Western Apache
http://www.wikidata.org/entity/Q607788,Tanoli
http://www.wikidata.org/entity/Q609726,Narragansett people
http://www.wikidata.org/entity/Q610065,Swiss Venezuelan
http://www.wikidata.org/entity/Q610315,Orang Kven
http://www.wikidata.org/entity/Q610512,Jebala
http://www.wikidata.org/entity/Q611028,Saliva people
http://www.wikidata.org/entity/Q611204,Kola Norwegians
http://www.wikidata.org/entity/Q611921,Huave people
http://www.wikidata.org/entity/Q612213,Anuak people
http://www.wikidata.org/entity/Q612391,Chakosi people
http://www.wikidata.org/entity/Q612456,Mbato
http://www.wikidata.org/entity/Q612697,Himba people
http://www.wikidata.org/entity/Q612976,Pare people
http://www.wikidata.org/entity/Q613920,Anyi people
http://www.wikidata.org/entity/Q614455,Baniwa people
http://www.wikidata.org/entity/Q615487,Ao Naga
http://www.wikidata.org/entity/Q616149,Demetae
http://www.wikidata.org/entity/Q616803,Walser
http://www.wikidata.org/entity/Q617376,Apalachicola people
http://www.wikidata.org/entity/Q617532,Serrano people
http://www.wikidata.org/entity/Q617614,Suku Derung
http://www.wikidata.org/entity/Q617636,Aparai people
http://www.wikidata.org/entity/Q617982,Costa Rican American
http://www.wikidata.org/entity/Q618073,Desano
http://www.wikidata.org/entity/Q619337,Greeks in Armenia
http://www.wikidata.org/entity/Q619481,Suku Tsou
http://www.wikidata.org/entity/Q619826,Babuza people
http://www.wikidata.org/entity/Q621557,Russians in Estonia
http://www.wikidata.org/entity/Q622306,Apuani
http://www.wikidata.org/entity/Q622728,Chickasaw
http://www.wikidata.org/entity/Q623122,Barabaig people
http://www.wikidata.org/entity/Q623215,Mixtec
http://www.wikidata.org/entity/Q623763,Arabs in Berlin
http://www.wikidata.org/entity/Q623783,Kusunda people
http://www.wikidata.org/entity/Q623813,Suku Tabasaran
http://www.wikidata.org/entity/Q625438,Etnis Rakhine
http://www.wikidata.org/entity/Q625822,Arameans/Syriacs in Germany
http://www.wikidata.org/entity/Q625826,Assyrians in Syria
http://www.wikidata.org/entity/Q625827,Assyrians in Turkey
http://www.wikidata.org/entity/Q626078,Nyaneka
http://www.wikidata.org/entity/Q626203,Arara people
http://www.wikidata.org/entity/Q626226,Maguzawa Hausa people
http://www.wikidata.org/entity/Q626375,Vietnamese people in Korea
http://www.wikidata.org/entity/Q627897,Ga-Adangbe people
http://www.wikidata.org/entity/Q630321,Arbore people
http://www.wikidata.org/entity/Q631486,Kulango people
http://www.wikidata.org/entity/Q633375,Suku Karo
http://www.wikidata.org/entity/Q636131,Ilienses
http://www.wikidata.org/entity/Q636279,Q636279
http://www.wikidata.org/entity/Q636729,Deceangli
http://www.wikidata.org/entity/Q637454,Nefzaoua
http://www.wikidata.org/entity/Q637909,Suku Mon
http://www.wikidata.org/entity/Q637979,Swiss Americans
http://www.wikidata.org/entity/Q639411,Spinifex people
http://www.wikidata.org/entity/Q640090,Suku Bakongo
http://www.wikidata.org/entity/Q640425,Kassena
http://www.wikidata.org/entity/Q640444,Severians
http://www.wikidata.org/entity/Q640605,Suku Yamato
http://www.wikidata.org/entity/Q641329,Efutu people
http://www.wikidata.org/entity/Q641332,Kusasi people
http://www.wikidata.org/entity/Q641337,Mamprusi people
http://www.wikidata.org/entity/Q641341,Logba
http://www.wikidata.org/entity/Q641349,Lamba people
http://www.wikidata.org/entity/Q641394,Nafana people
http://www.wikidata.org/entity/Q642019,Caribou Inuit
http://www.wikidata.org/entity/Q642613,Suku Shona
http://www.wikidata.org/entity/Q642947,Taron people
http://www.wikidata.org/entity/Q643055,Aresaks
http://www.wikidata.org/entity/Q643103,Suku Asmat
http://www.wikidata.org/entity/Q644427,Mentawai
http://www.wikidata.org/entity/Q644450,Bemba people
http://www.wikidata.org/entity/Q645118,Phanariots
http://www.wikidata.org/entity/Q645641,Birifor people
http://www.wikidata.org/entity/Q646163,Suku Tanka
http://www.wikidata.org/entity/Q647802,Jerman Bessarabia
http://www.wikidata.org/entity/Q648031,Argobba people
http://www.wikidata.org/entity/Q648255,Kabyle people
http://www.wikidata.org/entity/Q648707,Kavango people
http://www.wikidata.org/entity/Q649406,Fransaskois
http://www.wikidata.org/entity/Q650818,Amondawa
http://www.wikidata.org/entity/Q651164,Jarawa
http://www.wikidata.org/entity/Q652497,Arara
http://www.wikidata.org/entity/Q653956,Suku Izhoria
http://www.wikidata.org/entity/Q654816,Pojoaqueño
http://www.wikidata.org/entity/Q655404,Tofalar
http://www.wikidata.org/entity/Q655981,Anglo-African
http://www.wikidata.org/entity/Q657993,Yahudi Yaman
http://www.wikidata.org/entity/Q658045,Lao Loum
http://www.wikidata.org/entity/Q659307,Jicarilla Apache
http://www.wikidata.org/entity/Q660574,Klahoose First Nation
http://www.wikidata.org/entity/Q660947,Suku Hakka
http://www.wikidata.org/entity/Q661423,Beothuk
http://www.wikidata.org/entity/Q663389,Orang Jerman Sudeten
http://www.wikidata.org/entity/Q663655,Suku Volski
http://www.wikidata.org/entity/Q664143,Greeks in Austria
http://www.wikidata.org/entity/Q664262,Nilotic peoples
http://www.wikidata.org/entity/Q671082,Muzarab
http://www.wikidata.org/entity/Q672268,Basa people
http://www.wikidata.org/entity/Q672394,Turks in Austria
http://www.wikidata.org/entity/Q672740,Banu Ifran
http://www.wikidata.org/entity/Q673001,Bangsa Saka
http://www.wikidata.org/entity/Q673161,Suku Bouyei
http://www.wikidata.org/entity/Q674880,E De people
http://www.wikidata.org/entity/Q675243,Sobaipuri
http://www.wikidata.org/entity/Q677044,Sumo people
http://www.wikidata.org/entity/Q677863,Aedui
http://www.wikidata.org/entity/Q679524,Yunani Pontus
http://www.wikidata.org/entity/Q681088,Æchilenenses
http://www.wikidata.org/entity/Q682079,Suku Sunda
http://www.wikidata.org/entity/Q682808,Suku Assiniboine
http://www.wikidata.org/entity/Q682975,Patamona people
http://www.wikidata.org/entity/Q683045,Armenians in Syria
http://www.wikidata.org/entity/Q683130,Tibetan Swiss
http://www.wikidata.org/entity/Q683225,Armenians in Austria
http://www.wikidata.org/entity/Q683900,Rani
